upstart_id	freebase_id	confidence
781	/m/01xt68	45.61
782	/m/0bjhg4	45.23
783	/m/036h3c	45.61
784	/m/02mds5	41.94
785	/m/08h35c	41.74
786	/m/04p_hy	43.78
787	/m/05sfz3	52.48
788	/m/02j05b	48.36
789	/m/0m49v	42.01
790	/m/04sg5j	45.56
791	/m/01kkxg	45.61
792	/m/05hfr5	45.67
793	/m/0c42mx	42.17
794	/m/05d0s8	41.88
795	/m/03_3qn	42.04
796	/m/02dc89	45.81
797	/m/03m90h	45.71
798	/m/0b41c_	45.71
799	/m/03hk1nt	48.4
800	/m/0clvw_n	45.85
801	/m/06r7yc	42.05
802	/m/05cps0	45.38
803	/m/02qkj_p	41.95
804	/m/066sw3	45.7
805	/m/0bx7zv	50.69
806	/m/0c74cq	45.62
807	/m/0dz693	41.93
808	/m/0clvqj8	45.54
809	/m/05r6r4	45.48
810	/m/06mvyf	45.74
811	/m/02qp20	45.35
812	/m/039npp	42.14
813	/m/09z_cn	45.97
814	/m/04ysxx	45.38
815	/m/02l_fs	43.52
816	/m/025zb9w	48.25
817	/m/052nx	29.38
818	/m/03fq2s	44.61
819	/m/0cfrl8	47.82
820	/m/0ft4_4	45.71
821	/m/06kjhz	45.92
822	/m/01r3ts	36.28
823	/m/02m0pg	45.66
824	/m/08ldcq	41.18
825	/m/06vrvp	45.13
826	/m/04vc9b	48.45
827	/m/0268cl	41.78
828	/m/02c9dj	50.43
829	/m/0c2bq8	37.5
830	/m/0c_5g9	45.75
831	/m/0d17b8	34.68
832	/m/03frjr	34.32
833	/m/0cp9z9_	45.53
834	/m/06rpb_	45.52
835	/m/0bfy1v	48.54
836	/m/02zjkd	45.79
837	/m/0clvqk4	44.52
838	/m/044ksv	41.85
839	/m/0brwpd	62.0
840	/m/03pdkj	27.81
841	/m/04nrt9	34.04
842	/m/05t1hx	31.88
843	/m/09hh3g	35.54
844	/m/05l0sm	46.87
845	/m/0bsnm	28.35
846	/m/0gdp4m	46.02
847	/m/06ctkk	45.71
848	/m/03xmw7	45.91
849	/m/03n_9g	48.23
850	/m/06rpcp	42.16
851	/m/042kqd	45.53
852	/m/0cqk70	36.12
853	/m/07005y	48.77
854	/m/04dg58	41.85
855	/m/01d6j2	45.62
856	/m/033yz0	41.93
857	/m/047l_yn	42.07
858	/m/037njl	43.08
859	/m/08jsc3	41.88
860	/m/0g_c28	42.29
861	/m/036921	45.77
862	/m/025yrb6	45.81
863	/m/02srgx	41.83
864	/m/02g0gf	40.35
865	/m/01vg13	41.74
866	/m/02301	41.09
867	/m/01vg13	28.76
868	/m/03qdm	40.14
869	/m/01vg13	28.76
870	/m/02g0hn	42.78
871	/m/01vg13	28.76
872	/m/02nck9	34.44
873	/m/01t0dy	42.84
874	/m/05cfh4	43.61
875	/m/018s2g	41.85
876	/m/02htv6	45.78
877	/m/02jjq_	41.86
878	/m/02f_21	41.88
879	/m/04__jv	45.51
880	/m/05b5st	45.56
881	/m/02dj3	44.76
882	/m/04c80b	45.55
883	/m/0b0xlq	45.66
884	/m/084bcb	45.59
885	/m/07xwnp	45.58
886	/m/04dg6r	42.04
887	/m/04lr6w	45.71
888	/m/04n2h0g	41.9
889	/m/09gnlt	45.48
890	/m/04pqhy	41.86
891	/m/0dkm5r	42.12
892	/m/08mpw4	45.75
893	/m/062gv8	45.8
894	/m/04mkhx	41.99
895	/m/0b1h9w	41.82
896	/m/02gnjf	42.38
897	/m/04hbs8	45.54
898	/m/035f0z	41.83
899	/m/040szz	45.59
900	/m/05f33g	48.28
901	/m/0d2tq7	42.31
902	/m/02w_ztn	42.11
903	/m/06w42j	42.02
904	/m/04ldh9	45.43
905	/m/05zj94x	42.04
906	/m/05bnt0	41.94
907	/m/02xrgl	41.98
908	/m/02ndxb	45.52
909	/m/06hjyr	45.74
910	/m/08j56l	48.47
911	/m/02_cx_	48.4
912	/m/01vswj	48.31
913	/m/099jlk	45.72
914	/m/02zkdz	45.76
915	/m/04sfvr	45.52
916	/m/068mvx	48.64
917	/m/0705q7	45.55
918	/m/0b__gfv	45.03
919	/m/021_sb	45.78
920	/m/046w9n	42.15
921	/m/03d0khc	41.58
922	/m/05tjs0	41.94
923	/m/0562pb	45.54
924	/m/01r4ld	43.99
925	/m/092k9l	45.77
926	/m/0279l1	48.34
927	/m/04bxpc	42.07
928	/m/049619	41.82
929	/m/0309zk	41.91
930	/m/03y5m9	42.31
931	/m/047mw35	51.37
932	/m/023znp	43.63
933	/m/01k8q5	28.76
934	/m/01tt9j	26.45
935	/m/08n3dt	45.6
936	/m/02ryrw	45.62
937	/m/026v92	45.77
938	/m/07wk_d	42.14
939	/m/039nkq	41.88
940	/m/043smz	46.89
941	/m/0342f3	42.25
942	/m/052vz1	41.91
943	/m/0clvjvm	44.52
944	/m/05b4lrs	42.05
945	/m/037shf	41.94
946	/m/04l6xb	45.57
947	/m/08nrvy	52.67
948	/m/02r5s2	30.48
949	/m/02lwv5	49.22
