u_id,f_id,score,actual name,result name,fuzzywuzzy ratio
510,/m/06wqzm,92.190117,"Bethel College - Mishawaka, IN",Bethel College,100
511,/m/01bcxh,669.225159,Morehead State University,Morehead State University,100
512,/m/03km_f,719.847412,Alabama Agricultural and Mechanical University,Alabama Agricultural and Mechanical University,100
513,/m/02594s,1177.766602,University of North Carolina--Wilmington,University of North Carolina at Wilmington,90
514,/m/04zjgd,880.464661,Florida Gulf Coast University,Florida Gulf Coast University,100
515,/m/051mmb,672.095886,Coastal Carolina University,Coastal Carolina University,100
516,/m/067qy1,587.468384,Arkansas Tech University,Arkansas Tech University,100
517,/m/035h0v,453.876251,Union University,Union University,100
518,/m/02w25w,435.219299,Meredith College,Meredith College,100
519,/m/03x1s8,693.646606,Alabama State University,Alabama State University,100
520,/m/0b2n6,467.547699,Berea College,Berea College,100
521,/m/0131wy,439.851227,Northwestern College,Northwestern College,100
522,/m/06j66k,539.509827,MidAmerica Nazarene University,MidAmerica Nazarene University,100
523,/m/04bzll,465.484741,University of Montevallo,University of Montevallo,100
524,/m/01fp3w,653.284485,Alcorn State University,Alcorn State University,100
525,/m/03vbd2,580.682373,College of the Ozarks,College of the Ozarks,100
526,/m/03x1yn,760.236816,University of Arkansas--Pine Bluff,University of Arkansas at Pine Bluff,88
527,/m/02dspd,427.067657,Asbury University,Asbury University,100
528,/m/056pcb,398.631836,Faulkner University,Faulkner University,100
529,/m/049zxj,748.947083,University of Wisconsin--Platteville,University of Wisconsin-Platteville,97
530,/m/02hf_9,962.084351,University of Wisconsin--Eau Claire,University of Wisconsin-Eau Claire,97
531,/m/02k4vy,1014.13855,University of Wisconsin--Milwaukee,University of Wisconsin-Milwaukee,96
532,/m/0ghvb,712.948914,University of Northern Iowa,University of Northern Iowa,100
533,/m/07bzm5,1053.445801,University of Wisconsin--La Crosse,University of Wisconsin-La Crosse,96
534,/m/04mvgc,469.115417,Morningside College,Morningside College,100
535,/m/0718b,415.935059,St. Ambrose University,Saint Ambrose University,93
536,/m/03gsyj,908.542908,University of Michigan--Dearborn,University of Michigan-Dearborn,96
537,/m/02hg0g,595.518921,University of Wisconsin--Parkside,University of Wisconsin-Parkside,96
538,/m/02hg0t,629.335693,University of Wisconsin--Stout,University of Wisconsin-Stout,96
539,/m/046gqv,168.436523,"Augustana College - Sioux Falls, SD",Augustana College,100
540,/m/02vs6r,186.887177,Clarke University,Clarke College,57
541,/m/02hg3b,1006.673279,University of Wisconsin--Oshkosh,University of Wisconsin-Oshkosh,96
542,/m/035fgg,803.440857,University of Wisconsin--River Falls,University of Wisconsin-River Falls,97
543,/m/02l8v_,682.756775,Southeastern Louisiana University,Southeastern Louisiana University,100
544,/m/01xssh,421.059845,Simpson College,Simpson College,100
545,/m/0573vv,1068.136475,University of Wisconsin--Green Bay,University of Wisconsin-Green Bay,96
546,/m/05w45b,1163.61084,University of Wisconsin--Stevens Point,University of Wisconsin-Stevens Point,97
547,/m/052wq2,799.304749,Fort Hays State University,Fort Hays State University,100
548,/m/07w82,573.155457,Upper Iowa University,Upper Iowa University,100
549,/m/06n8yt,247.481461,Mount Mercy University,Mount Mercy College,68
550,/m/01fsv9,699.12085,Jackson State University,Jackson State University,100
551,/m/03x2gs,765.658936,Mississippi Valley State University,Mississippi Valley State University,100
552,/m/03x23q,678.542175,Grambling State University,Grambling State University,100
553,/m/024ps2,458.487762,Strayer University,Strayer University,100
555,/m/03b4j2,451.411163,Ashford University,Ashford University,100
558,/m/02dq8f,903.895874,Albany State University,"University at Albany, The State University of New York",78
560,/m/05r6g2,630.870544,Eastern Nazarene College,Eastern Nazarene College,100
563,/m/01bzw5,476.295593,Marymount University,Loyola Marymount University,100
571,/m/06l32y,492.138153,Roosevelt University,Roosevelt University,100
574,/m/065r8g,1096.947998,Columbia College Chicago,Columbia College Chicago,100
575,/m/08vg87,335.593842,Grace University,Grace University,100
576,/m/03ys0n,538.473267,Siena Heights University,Siena Heights University,100
577,/m/02gnrt,545.201416,University of Phoenix,University of Phoenix,100
578,/m/02y12s,622.566956,Agnes Scott College,Agnes Scott College,100
579,/m/052nd,972.243347,McGill University,McGill University,100
580,/m/02cvcd,1148.731323,Loyola University New Orleans,Loyola University New Orleans,100
584,/m/06t577,731.061523,Academy of Art University,Academy of Art University,100
585,/m/037q_b,640.495972,Oklahoma Panhandle State University,Oklahoma Panhandle State University,100
587,/m/04zw6b,408.069122,Hood College,Hood College,100
590,/m/015fsv,925.840637,Eastern Michigan University,Eastern Michigan University,100
591,/m/02zk_8,893.421814,Sam Houston State University,Sam Houston State University,100
594,/m/02tm_m,657.764893,University of West Georgia,University of West Georgia,100
595,/m/0558_1,688.008667,Abilene Christian University,Abilene Christian University,100
596,/m/0323zy,642.290039,Abraham Baldwin Agricultural College,Abraham Baldwin Agricultural College,100
597,/m/0xxc,510.488251,Acadia University,Acadia University,100
598,/m/0gfvt,569.078308,Adams State University,Adams State University,100
599,/m/03yrx2,452.818665,Adrian College,Adrian College,100
600,/m/06zt8n7,575.307434,Adventist University of Health Sciences,Adventist University of Health Sciences,100
601,/m/0276ypf,432.646912,AIB College of Business,AIB College of Business,100
602,/m/05bwdk,502.199341,Alaska Pacific University,Alaska Pacific University,100
603,/m/0379z0,479.499939,Albany College of Pharmacy and Health Sciences,Albany College of Pharmacy,100
604,/m/06b0j9,437.262329,Albright College,Albright College,100
605,/m/02p6pp,417.388641,Alderson Broaddus University,Alderson-Broaddus College,72
606,/m/01ynz2,472.496002,Alfred University,Alfred University,100
607,/m/029l7j,491.12558,Alice Lloyd College,Alice Lloyd College,100
608,/m/0clvnks,269.749176,Allen College,Allen College,100
609,/m/08sb5n,388.948639,Allen University,Allen University,100
610,/m/0810kg,585.441101,Alliant International University,Alliant International University,100
611,/m/0bqwwm,375.415131,Alvernia University,Alvernia University,100
612,/m/04mqmn,379.294128,Alverno College,Alverno College,100
613,/m/05cljw,346.172974,Amberton University,Amberton University,100
614,/m/0277lfy,462.850739,American Academy of Art,American Academy of Art,100
615,,,American Indian College of the Assemblies of God,No result,33
616,/m/07f5b8,538.658691,American InterContinental University,American InterContinental University,100
617,/m/08d_bx,583.312195,American International College,American International College,100
618,/m/05ncd0,512.871582,American Jewish University,American Jewish University,100
619,,,American Public University System,No result,33
620,/m/027s_f,498.526703,American University in Bulgaria,American University in Bulgaria,100
621,/m/01z1zz,902.36676,American University in Cairo,American University in Cairo,100
622,/m/02dgq2,858.608032,American University of Beirut,American University of Beirut,100
623,/m/0bdjxk,582.020203,American University of Paris,American University of Paris,100
624,/m/041j50,658.643372,American University of Puerto Rico,Inter-American University of Puerto Rico,100
625,/m/0gbwh9,337.175385,Amridge University,Amridge University,100
626,/m/01q8bp,358.95282,"Anderson University - Anderson, IN",Anderson University,100
627,/m/04yqs6,177.434433,"Anderson University - Anderson, SC",Anderson University,100
628,/m/03rq29,615.763672,Angelo State University,Angelo State University,100
629,/m/0498r0,507.115417,Anna Maria College,Anna Maria College,100
630,/m/064qf86,300.123932,Antioch University,Antioch University Los Angeles,100
631,/m/04rptf,412.806488,Appalachian Bible College,Appalachian Bible College,100
632,/m/01rgdw,776.052795,Appalachian State University,Appalachian State University,100
633,/m/048nry,131.161102,"Aquinas College - Grand Rapids, MI",Aquinas College,100
634,/m/066pm6,77.175308,"Aquinas College - Nashville, TN",Aquinas College,100
635,/m/05m3m3,450.628357,Arcadia University,Arcadia University,100
636,/m/0fckyk,401.675842,Argosy University,Argosy University,100
637,/m/09054g,490.723663,Arizona Christian University,Arizona Christian University,100
638,/m/03fxrx,579.963867,Arizona State University--West,Arizona State University West,93
639,/m/0flwm0,478.630585,Arkansas Baptist College,Arkansas Baptist College,100
640,/m/05whf8,762.96228,Armstrong Atlantic State University,Armstrong Atlantic State University,100
641,/m/0bwb0h,499.433685,Art Academy of Cincinnati,Art Academy of Cincinnati,100
642,/m/01b7lc,1062.78833,Art Center College of Design,Art Center College of Design,100
643,/m/066xpy,456.424438,Art Institute of Atlanta,The Art Institute of Atlanta,100
644,/m/0clvlhl,411.071411,Art Institute of Colorado,The Art Institute of Colorado,100
645,/m/041464t,416.600861,Art Institute of Houston,The Art Institute of Houston,100
646,/m/08_21s,475.609711,Art Institute of Pittsburgh,The Art Institute of Pittsburgh,100
647,/m/0clvtkx,430.197968,Art Institute of Portland,The Art Institute of Portland,100
648,/m/01fk_g,450.253174,Art Institute of Seattle,The Art Institute of Seattle,100
649,/m/04ybxt,484.354279,Ashland University,Ashland University,100
650,/m/0354p8,442.963806,Assumption College,Assumption College,100
651,/m/02183k,637.505554,Athens State University,University of Georgia,64
652,/m/05ytbh,563.900757,Auburn University--Montgomery,Auburn University Montgomery,92
653,/m/01jj9t,495.580231,Augsburg College,Augsburg College,100
654,/m/045_qg,184.863434,"Augustana College - Rock Island, IL",Augustana College,100
655,/m/09r683,415.633179,Aurora University,Aurora University,100
656,/m/02zfm8,832.403931,Austin Peay State University,Austin Peay State University,100
657,/m/09lrq1,577.00177,Ave Maria University,Ave Maria University,100
658,/m/0bkw7t,391.01712,Averett University,Averett University,100
659,/m/0bybhz,383.801331,Avila University,Avila University,100
660,/m/0g1bgg,398.678375,Bacone College,Bacone College,100
661,/m/0clvq2y,289.847687,Baker College of Flint,Baker College of Flint,100
662,/m/03nbwm,456.175049,Baker University,Baker University,100
663,/m/05136r,544.220825,Baldwin Wallace University,Baldwin-Wallace College,69
664,/m/08xlj4,456.374664,Baptist Bible College,Baptist Bible College,100
665,/m/0bycb2,559.781189,Baptist Bible College and Seminary,Baptist Bible College & Seminary,90
666,/m/071kzq,413.170471,Baptist College of Florida,Baptist College of Florida,100
667,/m/05qht0,487.214783,Baptist Memorial College of Health Sciences,Baptist College of Health Sciences,82
668,/m/06zld22,560.996033,Baptist Missionary Association Theological Seminary,Baptist Missionary Association Theological Seminary,100
669,/m/01pcj4,632.470276,Bard College,Bard College,100
670,/m/017f70,600.457275,Bard College at Simon's Rock,Bard College at Simon's Rock,100
671,/m/09kc3x,389.288849,Barton College,Barton College,100
672,/m/01ym0s,399.578949,Bastyr University,Bastyr University,100
673,/m/01vc5m,532.768616,Bates College,Bates College,100
674,/m/0clvmfg,275.688599,Bauder College,Bauder College,100
675,/m/0cfrlz,506.05603,Bay Path College,Bay Path College,100
676,/m/02q6s8y,455.534485,Bay State College,Bay State College,100
677,/m/043pq8,474.257507,Bayamon Central University,Bayamon Central University,100
678,/m/04zxv42,349.048035,Beacon College,Beacon College,100
679,/m/08qpcx,414.582245,Becker College,Becker College,100
680,/m/01b1n6,217.591568,Belhaven University,Belhaven College,62
681,/m/08nv9_,446.45871,Bellevue College,Bellevue College,100
682,/m/05dgsg,417.508331,Bellevue University,Bellevue University,100
683,/m/0clvxbt,181.298172,Bellin College,Bellin College of Nursing,100
684,/m/06q5qh,588.197571,Belmont Abbey College,Belmont Abbey College,100
685,/m/03b22g,632.473633,Bemidji State University,Bemidji State University,100
686,/m/06r7w7,411.745636,Benedict College,Benedict College,100
687,/m/02w7z0,447.617859,Benedictine College,Benedictine College,100
688,/m/06dk9b,430.668579,Benedictine University,Benedictine University,100
689,/m/01mrz_,556.818298,Benjamin Franklin Institute of Technology,Benjamin Franklin Institute of Technology,100
690,/m/041pc1,404.372864,Bennett College,Bennett College,100
691,/m/02m0b0,495.86554,Bennington College,Bennington College,100
692,/m/02jw3n,490.512573,Bentley University,Bentley University,100
693,/m/04r2vx,10,"Berkeley College - Woodland Park, NJ",Berkeley College,100
694,/m/0dgsbz,181.922852,"Berkeley College - New York, NY",Berkeley College,100
695,/m/02g839,1073.697266,Berklee College of Music,Berklee College of Music,100
696,/m/04ly5_,169.982544,"Bethany College - Lindsborg, KS",Bethany College,100
697,/m/02_y3f,189.589157,"Bethany College - Bethany, WV",Bethany College,100
698,/m/028q6g,464.778534,Bethany Lutheran College,Bethany Lutheran College,100
699,/m/03gc98,131.615494,"Bethel College - North Newton, KS",Bethel College,100
700,/m/02qdk1,10,"Bethel University - McKenzie, TN",Bethel University,100
701,/m/02n63s,682.733398,Bethune-Cookman University,Bethune-Cookman University,100
702,/m/05k9r,704.868225,BI Norwegian Business School,BI Norwegian Business School,100
703,/m/04p2fb,493.192078,Bismarck State College,Bismarck State College,100
704,/m/074qs3,684.514465,Black Hills State University,Black Hills State University,100
705,/m/089sw5,377.875275,Blackburn College,Blackburn College,100
706,/m/0clvmp_,374.671722,Blessing-Rieman College of Nursing,Blessing Rieman College of Nursing,97
707,/m/01r3q2,390.026031,Bloomfield College,Bloomfield College,100
708,/m/04vzlp,670.224854,Bloomsburg University of Pennsylvania,Bloomsburg University of Pennsylvania,100
709,/m/01fsvn,459.20639,Blue Mountain College,Blue Mountain College,100
710,/m/05lly5,375.133453,Bluefield College,Bluefield College,100
711,/m/04l6zv,504.162262,Bluefield State College,Bluefield State College,100
712,/m/08h3g3,394.340515,Bluffton University,Bluffton University,100
713,/m/04qw_y,338.046661,Boricua College,Boricua College,100
714,/m/0clvpvv,529.235596,Boston Architectural College,Boston Architectural College,100
715,/m/0clvpwh,466.336334,Boston Conservatory,The Boston Conservatory,100
716,/m/02hq70,600.631775,Bowie State University,Bowie State University,100
717,/m/01yqqv,598.690125,Bradley University,Bradley University,100
718,/m/0gls7b5,305.881073,Brandman University,Brandman University,100
719,/m/02x30g6,377.298828,Brazosport College,Brazosport College,100
720,/m/05k59r,427.144775,Brenau University,Brenau University,100
721,/m/07jnq6,362.669495,Brescia University,Brescia University,100
722,/m/09fgnr,381.67215,Brevard College,Brevard College,100
723,/m/0c3408,488.934906,Brewton-Parker College,Brewton-Parker College,100
724,/m/0bshff,513.953064,Briar Cliff University,Briar Cliff University,100
725,/m/0d0hcd,341.677551,Briarcliffe College,Briarcliffe College,100
726,/m/02hr88,431.55484,Bridgewater College,Bridgewater College,100
727,/m/035p0k,334.939575,Bridgewater State University,Bridgewater State College,76
728,/m/02k2k5,1207.990112,Brigham Young University--Hawaii,Brigham Young University Hawaii,93
729,/m/02nf69,1318.357666,Brigham Young University--Idaho,Brigham Young University-Idaho,96
730,/m/0234p2,528.777832,Brock University,Brock University,100
731,/m/05cj27,369.851257,Bryan College,Bryan College,100
732,/m/02qkqty,436.848816,Bryn Athyn College of the New Church,Bryn Athyn College,100
733,/m/01g7_r,843.532532,Bryn Mawr College,Bryn Mawr College,100
734,/m/0cjp64,512.888794,Buena Vista University,Buena Vista University,100
735,/m/02m0jc,346.303162,Burlington College,Burlington College,100
736,/m/03hm4s7,511.541138,Cabarrus College of Health Sciences,Cabarrus College of Health Sciences,100
737,/m/05_g5z,407.911804,Cabrini College,Cabrini College,100
738,/m/08zb5k,363.637939,Cairn University,Cairn University,100
739,/m/02zd460,584.354492,California Baptist University,"University of California, Berkeley",61
740,/m/0473m9,935.9823,California College of the Arts,California College of the Arts,100
741,/m/03sr59,659.735962,California Institute of Integral Studies,California Institute of Integral Studies,100
742,/m/015zyd,1084.118408,California Institute of the Arts,California Institute of the Arts,100
743,/m/024nfp,598.31842,California Lutheran University,California Lutheran University,100
744,/m/033w6q,557.150635,California Maritime Academy,California Maritime Academy,100
745,/m/033w82,907.231567,California State University--Channel Islands,"California State University, Channel Islands",95
746,/m/033w93,1116.98645,California State University--Monterey Bay,"California State University, Monterey Bay",95
747,/m/064b41,638.258545,California University of Pennsylvania,California University of Pennsylvania,100
748,/m/025yqr_,585.338196,Calumet College of St. Joseph,Calumet College of St. Joseph,100
749,/m/08h7d0,366.34787,Calvary Bible College and Theological Seminary,Calvary Bible College,100
750,/m/07tg4,612.935608,Cambridge College,University of Cambridge,69
751,/m/03j0mh,432.427643,Cameron University,Cameron University,100
752,/m/06r8w8,499.189331,Campbell University,Campbell University,100
753,/m/05_xzh,428.105957,Campbellsville University,Campbellsville University,100
754,/m/02fgth,551.781494,Canisius College,Canisius College,100
755,/m/04nbj9,448.921997,Capella University,Capella University,100
756,/m/045mcb,446.529083,Capital University,Capital University,100
757,/m/04j0sg,347.1651,Capitol College,Capitol College,100
758,/m/091tzl,537.037903,Cardinal Stritch University,Cardinal Stritch University,100
759,/m/043r19,351.998322,Caribbean University,Caribbean University,100
760,/m/01dq0z,696.244934,Carleton University,Carleton University,100
761,/m/043pxz,482.810638,Carlos Albizu University,Carlos Albizu University,100
762,/m/04_tfk,383.868164,Carlow University,Carlow University,100
763,/m/03k_nm,457.435089,Carroll College,Carroll University,60
764,/m/03k_nm,473.643677,Carroll University,Carroll University,100
765,/m/04r3nv,491.092987,Carson-Newman University,Carson-Newman College,71
766,/m/01lm5g,470.315796,Carthage College,Carthage College,100
767,/m/02m0n2,552.337646,Castleton State College,Castleton State College,100
768,/m/0979qq,433.43631,Catawba College,Catawba College,100
769,/m/0gtc94,371.689514,Cazenovia College,Cazenovia College,100
770,/m/0ctlf5,536.126892,Cedar Crest College,Cedar Crest College,100
771,/m/038hyp,426.649628,Cedarville University,Cedarville University,100
772,/m/045cnw,688.71936,Centenary College of Louisiana,Centenary College of Louisiana,100
773,/m/0bwn_9,443.279175,Central Baptist College,Central Baptist College,100
774,/m/07w91d,411.539856,Central Bible College,Central Bible College,100
775,/m/029x9w,448.885986,Central Christian College,Central Christian College,100
776,/m/08lkxz,554.977539,Central Methodist University,Central Methodist University,100
777,/m/077wwj,263.097443,Central Penn College,Central Pennsylvania College,65
778,/m/05th6q,670.201355,Central State University,Central State University,100
779,/m/0kf8y,679.143311,Central Washington University,Central Washington University,100
780,/m/04344j,502.438354,Centre College,Centre College,100
781,/m/01xt68,557.125061,Chadron State College,Chadron State College,100
782,/m/0bjhg4,488.018433,Chamberlain College of Nursing,Chamberlain College of Nursing,100
783,/m/036h3c,565.931152,Chaminade University of Honolulu,Chaminade University of Honolulu,100
784,/m/02mds5,418.672089,Champlain College,Champlain College,100
785,/m/01bzs9,621.904114,Chancellor University,University of Leeds,68
786,/m/04p_hy,625.029053,Chapman University,Chapman University,100
787,/m/05sfz3,818.871155,Charles R. Drew University of Medicine and Science,Charles R. Drew University of Medicine and Science,100
788,/m/02j05b,621.178833,Charter Oak State College,Charter Oak State College,100
789,/m/0m49v,431.334045,Chatham University,Chatham University,100
790,/m/04sg5j,538.305542,Chestnut Hill College,Chestnut Hill College,100
791,/m/01kkxg,564.681458,Cheyney University of Pennsylvania,Cheyney University of Pennsylvania,100
792,/m/05hfr5,654.408813,Chicago State University,Chicago State University,100
793,/m/0c42mx,406.895935,Chipola College,Chipola College,100
794,/m/05d0s8,398.707245,Chowan University,Chowan University,100
795,/m/03_3qn,360.89682,Christendom College,Christendom College,100
796,/m/02dc89,576.814392,Christian Brothers University,Christian Brothers University,100
797,/m/03m90h,637.492676,Christopher Newport University,Christopher Newport University,100
798,/m/0b41c_,510.08493,Cincinnati Christian University,Cincinnati Christian University,100
799,/m/03hk1nt,540.908203,Cincinnati College of Mortuary Science,Cincinnati College of Mortuary Science,100
800,/m/0clvw_n,524.759644,City University of Seattle,City University of Seattle,100
801,/m/06r7yc,407.437256,Claflin University,Claflin University,100
802,/m/05cps0,574.212463,Clarion University of Pennsylvania,Clarion University of Pennsylvania,100
803,/m/02l8j1,398.253143,Clarkson College,Clarkson University,62
804,/m/066sw3,579.275635,Clayton State University,Clayton State University,100
805,/m/0bx7zv,630.982605,Clear Creek Baptist Bible College,Clear Creek Baptist Bible College,100
806,/m/0c74cq,471.451752,Clearwater Christian College,Clearwater Christian College,100
807,/m/0dz693,352.906586,Cleary University,Cleary University,100
808,/m/0clvqj8,420.177643,Cleveland Chiropractic College,Cleveland Chiropractic College,100
809,/m/05r6r4,522.164978,Cleveland Institute of Art,Cleveland Institute of Art,100
810,/m/06mvyf,577.945068,Cleveland Institute of Music,Cleveland Institute of Music,100
811,/m/02qp20,439.629242,Cogswell Polytechnical College,Cogswell Polytechnical College,100
812,/m/039npp,402.125488,Coker College,Coker College,100
813,/m/09z_cn,554.041504,Colby-Sawyer College,Colby-Sawyer College,100
814,/m/04ysxx,515.193665,College for Creative Studies,College for Creative Studies,100
815,/m/02l_fs,495.318878,College of Idaho,College of Idaho,100
816,/m/025zb9w,627.137695,College of Mount St. Joseph,College of Mount St. Joseph,100
817,/m/052nx,150.927963,College of Mount St. Vincent,Mount Saint Vincent University,57
818,/m/03fq2s,509.093048,College of New Rochelle,The College of New Rochelle,100
819,/m/0cfrl8,626.637451,College of Our Lady of the Elms,Elms College,58
820,/m/0ft4_4,441.937012,College of Saints John Fisher & Thomas More,College of Saint Thomas More,71
821,/m/06kjhz,573.317017,College of Southern Nevada,College of Southern Nevada,100
822,/m/01r3ts,240.942932,College of St. Elizabeth,College of Saint Elizabeth,87
823,/m/02m0pg,419.983429,College of St. Joseph,College of St. Joseph,100
824,/m/01clyb,437.027679,College of St. Mary,"Magdalene College, Cambridge",54
825,/m/06vrvp,572.822144,College of St. Rose,The College of Saint Rose,84
826,/m/04vc9b,650.893799,College of St. Scholastica,The College of St. Scholastica,100
827,/m/0268cl,381.013519,College of the Atlantic,College of the Atlantic,100
828,/m/02c9dj,1071.134399,College of the Holy Cross,College of the Holy Cross,100
829,/m/0c2bq8,316.108826,Colorado Mesa University,Mesa State College,36
830,/m/0c_5g9,525.559448,Colorado Technical University,Colorado Technical University,100
831,/m/0d17b8,241.631012,"Columbia College - Columbia, MO",Columbia College of Missouri,67
832,/m/03frjr,197.617432,"Columbia College - Columbia, SC",Columbia College,100
833,/m/0cp9z9_,346.373322,Columbia College of Nursing,Columbia College of Nursing,100
834,/m/01w5m,699.542969,Columbia International University,Columbia University,68
835,/m/0bfy1v,654.467224,Columbus College of Art and Design,Columbus College of Art and Design,100
836,/m/02zjkd,604.437988,Columbus State University,Columbus State University,100
837,/m/0clvqk4,289.332214,Conception Seminary College,Conception Seminary College,100
838,/m/044ksv,424.958374,Concord University,Concord University,100
839,/m/0brwpd,143.104187,"Concordia College - Selma, AL","Concordia College, Selma",91
840,/m/03pdkj,116.496407,"Concordia College - Bronxville, NY","Concordia College, Bronxville",93
841,/m/04nrt9,194.192032,"Concordia University - Ann Arbor, MI","Concordia University, Ann Arbor, Michigan",91
842,/m/05t1hx,171.706818,"Concordia University - Seward, NE",Concordia University (Nebraska),74
843,/m/09hh3g,246.020691,"Concordia University - Irvine, CA","Concordia University, Irvine",92
844,/m/05l0sm,637.61084,"Concordia University - Portland, OR",Concordia University,100
845,/m/0bsnm,204.330856,"Concordia University - Montreal, Quebec",Concordia University,100
846,/m/0gdp4m,550.569397,Concordia University Chicago,Concordia University Chicago,100
847,/m/06ctkk,529.755066,Concordia University Texas,Concordia University Texas,100
848,/m/03xmw7,564.321106,Concordia University Wisconsin,Concordia University Wisconsin,100
849,/m/03n_9g,668.542542,Concordia University--St. Paul,"Concordia University, Saint Paul",83
850,/m/06rpcp,391.424377,Converse College,Converse College,100
851,/m/042kqd,612.078369,Coppin State University,Coppin State University,100
852,/m/0cqk70,242.143585,Corban University,Corban College,57
853,/m/07005y,698.832275,Corcoran College of Art and Design,Corcoran College of Art and Design,100
854,/m/04dg58,396.056946,Cornerstone University,Cornerstone University,100
855,/m/01d6j2,574.150146,Cornish College of the Arts,Cornish College of the Arts,100
856,/m/033yz0,389.999176,Covenant College,Covenant College,100
857,/m/0clvqjh,261.553131,Cox College,Cox College,100
858,/m/037njl,605.697693,Creighton University,Creighton University,100
859,/m/08jsc3,333.680511,Criswell College,Criswell College,100
860,/m/066zpm,357.030182,Crown College,Crown College,100
861,/m/036921,678.544189,Culinary Institute of America,Culinary Institute of America,100
862,/m/025yrb6,516.458374,Culver-Stockton College,Culver-Stockton College,100
863,/m/02srgx,454.375793,Cumberland University,Cumberland University,100
864,/m/02g0gf,475.097046,CUNY--Baruch College,Baruch College,100
865,/m/01vg13,583.133667,CUNY--Brooklyn College,Brooklyn College,100
866,/m/02301,577.410217,CUNY--City College,City College of New York,66
867,/m/01vg13,10,CUNY--College of Staten Island,Brooklyn College,43
868,/m/03qdm,526.321838,CUNY--Hunter College,Hunter College,100
869,/m/01vg13,10,CUNY--John Jay College of Criminal Justice,Brooklyn College,62
870,/m/02g0hn,513.824036,CUNY--Lehman College,Lehman College,100
871,/m/01vg13,10,CUNY--Medgar Evers College,Brooklyn College,56
872,/m/02nck9,242.884918,CUNY--New York City College of Technology,New York City College of Technology,100
873,/m/01t0dy,600.074341,CUNY--Queens College,"Queens College, City University of New York",70
874,/m/05cfh4,513.539795,CUNY--York College,"York College, City University of New York",66
875,/m/018s2g,412.264648,Curry College,Curry College,100
876,/m/02htv6,682.635498,Curtis Institute of Music,Curtis Institute of Music,100
877,/m/02jjq_,359.129028,D'Youville College,D'Youville College,100
878,/m/02f_21,387.474274,Daemen College,Daemen College,100
879,/m/01xysf,644.790771,Dakota State University,North Dakota State University,100
880,/m/05b5st,527.088562,Dakota Wesleyan University,Dakota Wesleyan University,100
881,/m/02dj3,748.054871,Dalhousie University,Dalhousie University,100
882,/m/04c80b,593.929688,Dallas Baptist University,Dallas Baptist University,100
883,/m/0b0xlq,465.201965,Dallas Christian College,Dallas Christian College,100
884,/m/084bcb,511.823517,Dalton State College,Dalton State College,100
885,/m/07xwnp,482.71814,Daniel Webster College,Daniel Webster College,100
886,/m/04dg6r,424.721039,Davenport University,Davenport University,100
887,/m/04lr6w,523.259094,Davis and Elkins College,Davis and Elkins College,100
888,/m/07dxch,318.078766,Davis College,Davis College,100
889,/m/09gnlt,575.408264,Daytona State College,Daytona State College,100
890,/m/04pqhy,387.467285,Dean College,Dean College,100
891,/m/0dkm5r,396.549194,Defiance College,Defiance College,100
892,/m/08mpw4,515.241638,Delaware Valley College,Delaware Valley College,100
893,/m/062gv8,659.567566,Delta State University,Delta State University,100
894,/m/04mkhx,340.634674,DEREE--The American College of Greece,American College of Greece,100
895,/m/0b1h9w,409.702362,DeSales University,DeSales University,100
896,/m/02gnjf,501.250488,DeVry University,DeVry University,100
897,/m/04hbs8,550.253845,Dickinson State University,Dickinson State University,100
898,/m/035f0z,443.204956,Dillard University,Dillard University,100
899,/m/040szz,384.666443,Divine Word College,Divine Word College,100
900,/m/05f33g,769.90802,Dixie State College of Utah,Dixie State College of Utah,100
901,/m/0d2tq7,442.537689,Doane College,Doane College,100
902,/m/02w_ztn,365.655945,Dominican College,Dominican College,100
903,/m/06w42j,413.303528,Dominican University,Dominican University,100
904,/m/04ldh9,554.45575,Dominican University of California,Dominican University of California,100
905,/m/05zj94x,308.760345,Donnelly College,Donnelly College,100
906,/m/05bnt0,413.032196,Dowling College,Dowling College,100
907,/m/02xrgl,459.365509,Drury University,Drury University,100
908,/m/02ndxb,451.109283,Dunwoody College of Technology,Dunwoody College of Technology,100
909,/m/06hjyr,568.934326,East Central University,East Central University,100
910,/m/08j56l,781.663086,East Stroudsburg University of Pennsylvania,East Stroudsburg University of Pennsylvania,100
911,/m/02_cx_,873.373962,East Tennessee State University,East Tennessee State University,100
912,/m/01vswj,652.292297,East Texas Baptist University,East Texas Baptist University,100
913,/m/0931dk,501.191772,East-West University,East West University,95
914,/m/02zkdz,714.406555,Eastern Illinois University,Eastern Illinois University,100
915,/m/04sfvr,549.424072,Eastern Mennonite University,Eastern Mennonite University,100
916,/m/068mvx,767.135132,Eastern New Mexico University,Eastern New Mexico University,100
917,/m/0705q7,581.3172,Eastern Oregon University,Eastern Oregon University,100
918,/m/0b__gfv,652.303162,Eastern University,Far Eastern University,100
919,/m/021_sb,691.330994,Eastern Washington University,Eastern Washington University,100
920,/m/046w9n,468.868683,Eckerd College,Eckerd College,100
921,/m/03d0khc,360.233398,ECPI University,ECPI University,100
922,/m/05tjs0,401.081909,Edgewood College,Edgewood College,100
923,/m/0562pb,626.82428,Edinboro University of Pennsylvania,Edinboro University of Pennsylvania,100
924,/m/01r4ld,529.376343,Edison State College,Thomas Edison State College,100
