1382,/m/06v_pw,28.662107,Pfeiffer University,Pfeiffer University,100,,,
459,/m/029ffd,28.663927,Dordt College,Dordt College,100,,,
660,/m/0g1bgg,28.66853,Bacone College,Bacone College,100,,,
1831,/m/01kkph,28.672569,Wilberforce University,Wilberforce University,100,,,
1305,/m/05vbq0,28.675314,Newman University,Newman University,100,,,
1209,/m/084wcs,28.675463,Menlo College,Menlo College,100,,,
1099,/m/02d3zd,28.681604,Keuka College,Keuka College,100,,,
737,/m/05_g5z,28.683151,Cabrini College,Cabrini College,100,,,
1784,/m/015r27,28.684595,Walla Walla University,Walla Walla University,100,,,
1353,/m/03zz4c,28.695606,Olivet College,Olivet College,100,,,
1166,/m/02zktk,28.696304,Lyon College,Lyon College,100,,,
90,/m/02s8qk,28.70006,Duquesne University,Duquesne University,100,,,
807,/m/0dz693,28.701506,Cleary University,Cleary University,100,,,
1935,/m/0dz693,28.701506,Cleary University ,Cleary University,100,,,
463,/m/03lsxw,28.702101,Taylor University,Taylor University,100,,,
1251,/m/06w3d6,28.702145,Molloy College,Molloy College,100,,,
11,/m/06txt_,28.704088,Immaculata University,Immaculata University,100,,,
1579,/m/04m5b5,28.705572,Susquehanna University,Susquehanna University,100,,,
719,/m/02x30g6,28.705887,Brazosport College,Brazosport College,100,,,
965,/m/04nrn8,28.7062,Fontbonne University,Fontbonne University,100,,,
686,/m/06r7w7,28.707588,Benedict College,Benedict College,100,,,
1777,/m/04h7tn,28.707714,Viterbo University,Viterbo University,100,,,
1047,/m/0bwkcj,28.707987,Humphreys College,Humphreys College,100,,,
1607,/m/0971m8,28.708918,Tiffin University,Tiffin University,100,,,
856,/m/033yz0,28.709461,Covenant College,Covenant College,100,,,
1316,/m/02wzfhn,28.712212,Northcentral University,Northcentral University,100,,,
1190,/m/05jw19,28.713219,Marygrove College,Marygrove College,100,,,
587,/m/04zw6b,28.714741,Hood College,Hood College,100,,,
1182,/m/07rg6_,28.715023,Marietta College,Marietta College,100,,,
906,/m/05bnt0,28.71718,Dowling College,Dowling College,100,,,
1456,/m/06l6nx,28.719162,Schreiner University,Schreiner University,100,,,
1037,/m/043nj8,28.719894,Hollins University,Hollins University,100,,,
1700,/m/011kn2,28.720036,University of Ottawa,University of Ottawa,100,,,
1368,/m/0c6sh7,28.720638,Paine College,Paine College,100,,,
945,/m/037shf,28.724247,Excelsior College,Excelsior College,100,,,
1656,/m/04l6rp,28.727089,University of Charleston,University of Charleston,100,,,
1563,/m/04k0bn,28.728455,Stillman College,Stillman College,100,,,
922,/m/05tjs0,28.72974,Edgewood College,Edgewood College,100,,,
1337,/m/062ns0,28.730804,Nyack College,Nyack College,100,,,
1400,/m/06js09,28.734005,Prescott College,Prescott College,100,,,
1032,/m/02l8k2,28.736012,Hilbert College,Hilbert College,100,,,
1100,/m/0gsyr3,28.737484,Keystone College,Keystone College,100,,,
273,/m/017v71,28.73757,Wellesley College,Wellesley College,100,,,
784,/m/02mds5,28.739195,Champlain College,Champlain College,100,,,
1018,/m/03klg_,28.73966,Harding University,Harding University,100,,,
480,/m/02q253,28.744514,Marshall University,Marshall University,100,,,
286,/m/01b1mj,28.745806,Gonzaga University,Gonzaga University,100,,,
803,/m/02qkj_p,28.747295,Clarkson College,Clarkson College,100,,,
750,/m/0986d0,28.750158,Cambridge College,Cambridge College,100,,,
735,/m/02m0jc,28.753393,Burlington College,Burlington College,100,,,
1373,/m/02z4y9h,28.760103,Patten University,Patten University,100,,,
25,/m/02hp6p,28.760717,University of Hartford,University of Hartford,100,,,
961,/m/03h6p3,28.76074,Florida College,Florida College,100,,,
1188,/m/0d9w1b,28.760979,Martin University,Martin University,100,,,
1118,/m/03598l,28.761187,Lander University,Lander University,100,,,
713,/m/04qw_y,28.761497,Boricua College,Boricua College,100,,,
422,/m/0fcps,28.765564,Kalamazoo College,Kalamazoo College,100,,,
678,/m/04zxv42,28.769882,Beacon College,Beacon College,100,,,
348,/m/03xp2d,28.770851,Wofford College,Wofford College,100,,,
980,/m/01952x,28.775841,Gallaudet University,Gallaudet University,100,,,
1253,/m/03816s,28.781105,Monroe College,Monroe College,100,,,
1424,/m/036mjy,28.781799,Rochester College,Rochester College,100,,,
198,/m/0g8rj,28.785728,University of Virginia-Main Campus,University of Virginia,100,,,
1119,/m/02_79b,28.785925,Lane College,Lane College,100,,,
1783,/m/045s_6,28.789988,Waldorf College,Waldorf College,100,,,
1263,/m/0f34v4,28.795094,Morris College,Morris College,100,,,
1872,/m/027jlk1,28.796532,Skyline College,Skyline College,100,,,
1304,/m/080b1zm,28.796719,Newbury College,Newbury College,100,,,
1120,/m/01lgjy,28.797016,Langston University,Langston University,100,,,
655,/m/02ptmht,28.797932,Aurora University,Aurora University,100,,,
1135,/m/0c7bsd,28.799156,Lexington College,Lexington College,100,,,
1601,/m/08rgnf,28.799177,Thomas College,Thomas College,100,,,
1868,/m/052p70,28.803469,Vesalius College,Vesalius College,100,,,
1433,/m/0fvr_n,28.80798,Rosemont College,Rosemont College,100,,,
1355,/m/0799k8,28.809368,Olympic College,Olympic College,100,,,
1006,/m/0g10fh,28.809898,Gratz College,Gratz College,100,,,
1637,/m/0277j73,28.812675,Universidad Metropolitana,Universidad Metropolitana,100,,,
764,/m/03k_nm,28.813822,Carroll University,Carroll University,100,,,
721,/m/07jnq6,28.81522,Brescia University,Brescia University,100,,,
955,/m/04b2nf,28.815887,Fisher College,Fisher College,100,,,
380,/m/039swv,28.818396,McDaniel College,McDaniel College,100,,,
1778,/m/0df64c,28.821466,Voorhees College,Voorhees College,100,,,
907,/m/02xrgl,28.823059,Drury University,Drury University,100,,,
1234,/m/05cdzm,28.83007,Milligan College,Milligan College,100,,,
894,/m/04mkhx,28.833086,DEREE--The American College of Greece,American College of Greece,100,,,
1333,/m/06j6wl,28.835264,Notre Dame College of Ohio,Notre Dame College,100,,,
1402,/m/04lsvw,28.837648,Principia College,Principia College,100,,,
1483,/m/026blmn,28.839151,South University,South University,100,,,
577,/m/02gnrt,28.840755,University of Phoenix,University of Phoenix,100,,,
369,/m/02grjf,28.841385,Calvin College,Calvin College,100,,,
682,/m/05dgsg,28.846294,Bellevue University,Bellevue University,100,,,
457,/m/04g0f3d,28.848211,Troy University,Troy University,100,,,
1028,/m/0bn4c8,28.849195,Hellenic College,Hellenic College,100,,,
46,/m/030w4k,28.850061,Regent University,Regent University,100,,,
1762,/m/0c59s8,28.852062,Ursuline College,Ursuline College,100,,,
345,/m/02k0gt,28.85742,Rhodes College,Rhodes College,100,,,
1641,/m/02txdf,28.86042,University of Akron,University of Akron,100,,,
707,/m/01r3q2,28.865969,Bloomfield College,Bloomfield College,100,,,
1507,/m/04gkgm4,28.868006,Southwestern University,Southwestern University,100,,,
722,/m/09fgnr,28.869816,Brevard College,Brevard College,100,,,
789,/m/0m49v,28.88261,Chatham University,Chatham University,100,,,
1689,/m/02hp7c,28.887646,University of Mobile,University of Mobile,100,,,
368,/m/01qwb5,28.888021,Tuskegee University,Tuskegee University,100,,,
555,/m/03b4j2,28.892529,Ashford University,Ashford University,100,,,
306,/m/04_c85,28.892609,Presbyterian College,Presbyterian College,100,,,
1257,/m/05tvkg,28.896858,Montreat College,Montreat College,100,,,
1229,/m/07k5c65,28.903526,Midstate College,Midstate College,100,,,
1323,/m/08qqb8,28.914774,Northland College,Northland College,100,,,
903,/m/06w42j,28.919003,Dominican University,Dominican University,100,,,
502,/m/02tn09,28.920506,University of Dubuque,University of Dubuque,100,,,
1564,/m/071vbm,28.922352,Stonehill College,Stonehill College,100,,,
1804,/m/0dc83z,28.937571,Wesley College,Wesley College,100,,,
1465,/m/073d6w,28.940796,Shorter University,Shorter University,100,,,
301,/m/06bw5,28.944822,Reed College,Reed College,100,,,
1193,/m/033s3h,28.945942,Maryville College,Maryville College,100,,,
905,/m/05zj94x,28.949118,Donnelly College,Donnelly College,100,,,
553,/m/024ps2,28.955881,Strayer University,Strayer University,100,,,
687,/m/02w7z0,28.956282,Benedictine College,Benedictine College,100,,,
795,/m/03_3qn,28.958683,Christendom College,Christendom College,100,,,
886,/m/04dg6r,28.961985,Davenport University,Davenport University,100,,,
672,/m/01ym0s,28.966465,Bastyr University,Bastyr University,100,,,
974,/m/0984vx,28.972801,Franklin University,Franklin University,100,,,
1204,/m/0fqckm,28.977566,McPherson College,McPherson College,100,,,
944,/m/05b4lrs,28.97789,Everglades University,Everglades University,100,,,
1201,/m/0clvm_w,28.979084,McKendree University,McKendree University,100,,,
801,/m/06r7yc,28.979706,Claflin University,Claflin University,100,,,
1243,/m/01qfbg,28.990108,Mississippi College,Mississippi College,100,,,
269,/m/03k7dn,28.992847,Denison University,Denison University,100,,,
692,/m/02jw3n,29.008911,Bentley University,Bentley University,100,,,
1131,/m/01qbqb,29.010338,LeTourneau University,LeTourneau University,100,,,
635,/m/05m3m3,29.014608,Arcadia University,Arcadia University,100,,,
1214,/m/03f43j,29.020409,Merrimack College,Merrimack College,100,,,
857,/m/047l_yn,29.021435,Cox College,Cox College,100,,,
1660,/m/02srpb,29.022949,University of Guam,University of Guam,100,,,
927,/m/04bxpc,29.023449,Elizabethtown College,Elizabethtown College,100,,,
1486,/m/03kpzm,29.023991,Southeastern University,Southeastern University,100,,,
981,/m/02zr92,29.026127,Gannon University,Gannon University,100,,,
1567,/m/042nh2,29.028177,Sullivan University,Sullivan University,100,,,
1376,/m/088tx8,29.029099,Peninsula College,Peninsula College,100,,,
1230,/m/08p7gf,29.037708,Midway College,Midway College,100,,,
1375,/m/0g5_n5,29.043056,Peirce College,Peirce College,100,,,
999,/m/037lzp,29.05039,Goshen College,Goshen College,100,,,
149,/m/029d_,29.051727,Drexel University,Drexel University,100,,,
954,/m/046l73,29.054386,Finlandia University,Finlandia University,100,,,
1598,/m/03bchl,29.061195,The Sage Colleges,The Sage Colleges,100,,,
372,/m/039ccc,29.062304,Central College,Central College,100,,,
1232,/m/071d9q,29.062651,Miles College,Miles College,100,,,
956,/m/019_6d,29.062828,Fisk University,Fisk University,100,,,
1154,/m/09538z,29.063681,Louisiana College,Louisiana College,100,,,
1633,/m/02qn4t7,29.069092,Unity College,Unity College,100,,,
451,/m/035dnq,29.070486,Hamline University,Hamline University,100,,,
296,/m/019n9w,29.078508,Pomona College,Pomona College,100,,,
759,/m/043r19,29.083096,Caribbean University,Caribbean University,100,,,
1202,/m/04pkl7,29.088594,McMurry University,McMurry University,100,,,
365,/m/03l6bs,29.091135,Beloit College,Beloit College,100,,,
293,/m/022xml,29.092112,Furman University,Furman University,100,,,
258,/m/02hft3,29.092712,Gettysburg College,Gettysburg College,100,,,
1303,/m/046lfq,29.104172,Newberry College,Newberry College,100,,,
387,/m/01ytlh,29.10462,Rockhurst University,Rockhurst University,100,,,
1130,/m/0986gf,29.105072,Lesley University,Lesley University,100,,,
1163,/m/049rdj,29.105648,Lynchburg College,Lynchburg College,100,,,
291,/m/01rkgb,29.10668,Whitman College,Whitman College,100,,,
412,/m/01_r9k,29.109701,Morehouse College,Morehouse College,100,,,
1161,/m/040xhg,29.110912,Lycoming College,Lycoming College,100,,,
147,/m/01p5xy,29.112114,Clark University,Clark University,100,,,
331,/m/01rgn3,29.112165,Connecticut College,Connecticut College,100,,,
751,/m/03j0mh,29.114445,Cameron University,Cameron University,100,,,
658,/m/0bkw7t,29.117615,Averett University,Averett University,100,,,
1805,/m/04hb0l,29.124275,Wesleyan College,Wesleyan College,100,,,
691,/m/02m0b0,29.12496,Bennington College,Bennington College,100,,,
1474,/m/035gt8,29.128643,Skidmore College,Skidmore College,100,,,
993,/m/02m0sc,29.129236,Goddard College,Goddard College,100,,,
89,/m/04pjmj,29.132114,Pacific University,Pacific University,100,,,
902,/m/02w_ztn,29.132435,Dominican College,Dominican College,100,,,
1087,/m/0jn57,29.133121,Juniata College,Juniata College,100,,,
753,/m/05_xzh,29.133324,Campbellsville University,Campbellsville University,100,,,
1109,/m/03k6_y,29.137289,LaGrange College,LaGrange College,100,,,
1953,/m/02hwww,29.137318,University of Mumbai,University of Mumbai,100,,,
891,/m/0dkm5r,29.140326,Defiance College,Defiance College,100,,,
1383,/m/03c080b,29.141085,Philadelphia University,Philadelphia University,100,,,
972,/m/069jvk,29.141382,Franklin College,Franklin College,100,,,
609,/m/08sb5n,29.143261,Allen University,Allen University,100,,,
1342,/m/015kpp,29.146015,Oglethorpe University,Oglethorpe University,100,,,
137,/m/02607j,29.150681,Hofstra University,Hofstra University,100,,,
1459,/m/02w26k,29.151794,Shaw University,Shaw University,100,,,
1114,/m/026wffg,29.152008,Lakeland College,Lakeland College,100,,,
1168,/m/0b7zhc,29.153172,Madonna University,Madonna University,100,,,
1825,/m/04s9mk,29.154007,Westmont College,Westmont College,100,,,
203,/m/0kz2w,29.155113,Brandeis University,Brandeis University,100,,,
544,/m/01xssh,29.165577,Simpson College,Simpson College,100,,,
404,/m/023541,29.165901,Bellarmine University,Bellarmine University,100,,,
1915,/m/03kygh,29.169754,University of Pune,University of Pune,100,,,
1786,/m/07lwfc,29.173609,Walsh University,Walsh University,100,,,
1123,/m/01t8lq,29.173775,Lawrence University,Lawrence University,100,,,
391,/m/02rmk7,29.1763,Austin College,Austin College,100,,,
720,/m/05k59r,29.176981,Brenau University,Brenau University,100,,,
1434,/m/0c0b79,29.181799,Rush University,Rush University,100,,,
659,/m/0bybhz,29.182411,Avila University,Avila University,100,,,
509,/m/038rkt,29.182537,Wartburg College,Wartburg College,100,,,
1043,/m/01xyvs,29.18317,Houghton College,Houghton College,100,,,
1388,/m/02g45h,29.18331,Pitzer College,Pitzer College,100,,,
259,/m/01c333,29.187551,Bowdoin College,Bowdoin College,100,,,
1011,/m/01jblh,29.188816,Greenville College,Greenville College,100,,,
506,/m/028jrm,29.192965,Guilford College,Guilford College,100,,,
812,/m/039npp,29.194046,Coker College,Coker College,100,,,
1396,/m/02hp85,29.19442,Post University,Post University,100,,,
1466,/m/01pdf0,29.197325,Siena College,Siena College,100,,,
938,/m/07wk_d,29.198397,Endicott College,Endicott College,100,,,
978,/m/05bv94,29.198868,Friends University,Friends University,100,,,
710,/m/05lly5,29.1996,Bluefield College,Bluefield College,100,,,
19,/m/04w5hs,29.202389,Widener University,Widener University,100,,,
1782,/m/06832q,29.205088,Walden University,Walden University,100,,,
1802,/m/02l8lt,29.206787,Wells College,Wells College,100,,,
460,/m/03ct0t,29.207603,Berry College,Berry College,100,,,
1010,/m/01953q,29.207798,Greensboro College,Greensboro College,100,,,
1565,/m/01vrdk,29.207861,Suffolk University,Suffolk University,100,,,
1582,/m/0fl475,29.208658,Talladega College,Talladega College,100,,,
1308,/m/0cp41w,29.211683,Nichols College,Nichols College,100,,,
1183,/m/02zb9f,29.212818,Marist College,Marist College,100,,,
1050,/m/05mz1m,29.21838,Illinois College,Illinois College,100,,,
920,/m/046w9n,29.222078,Eckerd College,Eckerd College,100,,,
330,/m/05mxkp,29.22595,Bryant University,Bryant University,100,,,
1712,/m/01rs7r,29.228519,University of Redlands,University of Redlands,100,,,
1016,/m/03pv4p,29.232164,Hanover College,Hanover College,100,,,
500,/m/069vxk,29.232332,Huntingdon College,Huntingdon College,100,,,
1435,/m/0clf7n,29.23349,Rust College,Rust College,100,,,
1779,/m/083ls,29.233936,Wabash College,Wabash College,100,,,
1828,/m/0737yn,29.235296,Wheelock College,Wheelock College,100,,,
299,/m/01vcs0,29.236486,Hendrix College,Hendrix College,100,,,
850,/m/06rpcp,29.243185,Converse College,Converse College,100,,,
1413,/m/0bn3hs,29.244621,Regis College,Regis College,100,,,
1592,/m/09yl7p,29.249981,Texas College,Texas College,100,,,
662,/m/03nbwm,29.250383,Baker University,Baker University,100,,,
1612,/m/01mvt4,29.258968,Trent University,Trent University,100,,,
793,/m/0c42mx,29.266272,Chipola College,Chipola College,100,,,
235,/m/0gdm1,29.267443,Amherst College,Amherst College,100,,,
1843,/m/06rpwt,29.268002,Wingate University,Wingate University,100,,,
1780,/m/046lgs,29.268837,Wagner College,Wagner College,100,,,
1215,/m/021nbr,29.269342,Messiah College,Messiah College,100,,,
230,/m/086xm,29.270163,Williams College,Williams College,100,,,
1797,/m/02z0y2f,29.271847,Waynesburg University,Waynesburg University,100,,,
534,/m/04mvgc,29.272511,Morningside College,Morningside College,100,,,
1306,/m/02j4r3,29.277794,Niagara University,Niagara University,100,,,
505,/m/01r3rh,29.279118,Caldwell College,Caldwell College,100,,,
389,/m/037p46,29.279501,Regis University,Regis University,100,,,
599,/m/03yrx2,29.282393,Adrian College,Adrian College,100,,,
523,/m/04bzll,29.286222,University of Montevallo,University of Montevallo,100,,,
1840,/m/02595g,29.287453,Wilmington College,Wilmington College,100,,,
1075,/m/03y54x,29.296366,Jacksonville University,Jacksonville University,100,,,
385,/m/01r45j,29.297277,Kean University,Kean University,100,,,
1440,/m/0252ym,29.303345,Salem College,Salem College,100,,,
409,/m/038czx,29.304808,Transylvania University,Transylvania University,100,,,
1133,/m/03p311,29.310892,Lewis University,Lewis University,100,,,
630,/m/047p_1_,29.311134,Antioch University,Antioch University,100,,,
266,/m/016w7b,29.31262,Macalester College,Macalester College,100,,,
100,/m/02l8j1,29.317369,Clarkson University,Clarkson University,100,,,
1033,/m/01ddxw,29.326897,Hillsdale College,Hillsdale College,100,,,
1261,/m/02pf10,29.327015,Moravian College,Moravian College,100,,,
983,/m/03f9l,29.329033,Geneva College,Geneva College,100,,,
1328,/m/026p2f,29.331827,Northwest University,Northwest University,100,,,
252,/m/019c57,29.3349,Kenyon College,Kenyon College,100,,,
1093,/m/0c06p_,29.341206,Kendall College,Kendall College,100,,,
339,/m/03fgm,29.344717,Grinnell College,Grinnell College,100,,,
636,/m/0fckyk,29.345692,Argosy University,Argosy University,100,,,
649,/m/04ybxt,29.346636,Ashland University,Ashland University,100,,,
333,/m/01r46p,29.347897,Monmouth University,Monmouth University,100,,,
217,/m/02bqy,29.350485,Dartmouth College,Dartmouth College,100,,,
725,/m/0d0hcd,29.351099,Briarcliffe College,Briarcliffe College,100,,,
1227,/m/02qzh8f,29.354485,Midland College,Midland College,100,,,
229,/m/017_3h,29.356136,Babson College,Babson College,100,,,
1359,/m/03sg1f,29.356361,Ottawa University,Ottawa University,100,,,
1842,/m/07z3d0,29.360821,Wilson College,Wilson College,100,,,
1136,/m/02bpy_,29.364368,Liberty University,Liberty University,100,,,
251,/m/0172jm,29.370384,Colby College,Colby College,100,,,
1235,/m/04c969,29.371075,Millikin University,Millikin University,100,,,
471,/m/01_lm9,29.376783,Hope College,Hope College,100,,,
752,/m/06r8w8,29.381704,Campbell University,Campbell University,100,,,
1177,/m/037sfm,29.38184,Manhattanville College,Manhattanville College,100,,,
1408,/m/03p37s,29.395702,Quincy University,Quincy University,100,,,
400,/m/01ft27,29.39946,Lipscomb University,Lipscomb University,100,,,
142,/m/037fqp,29.408417,Marquette University,Marquette University,100,,,
261,/m/05q2c,29.412748,Occidental College,Occidental College,100,,,
1833,/m/02t20y,29.414272,Wilkes University,Wilkes University,100,,,
1758,/m/02st53,29.418133,University of Winnipeg,University of Winnipeg,100,,,
326,/m/046lcl,29.419605,Muhlenberg College,Muhlenberg College,100,,,
483,/m/02zy1z,29.425158,Earlham College,Earlham College,100,,,
780,/m/04344j,29.431055,Centre College,Centre College,100,,,
1658,/m/08wscd,29.444073,University of Findlay,University of Findlay,100,,,
941,/m/0342f3,29.452576,Eureka College,Eureka College,100,,,
1798,/m/035gx8,29.45517,Webb Institute,Webb Institute,100,,,
730,/m/0234p2,29.459435,Brock University,Brock University,100,,,
1092,/m/0bt09t,29.459471,Keiser University,Keiser University,100,,,
766,/m/01lm5g,29.48687,Carthage College,Carthage College,100,,,
1116,/m/02xw3x,29.500994,Lamar University,Lamar University,100,,,
1138,/m/06y8vm,29.502073,Life University,Life University,100,,,
1022,/m/02sl5r,29.503077,Hartwick College,Hartwick College,100,,,
1461,/m/05mgfj,29.505413,Shenandoah University,Shenandoah University,100,,,
1457,/m/02dmch,29.513432,Scripps College,Scripps College,100,,,
1014,/m/04wlz2,29.523952,Hampton University,Hampton University,100,,,
690,/m/041pc1,29.529463,Bennett College,Bennett College,100,,,
245,/m/016wyn,29.529928,Haverford College,Haverford College,100,,,
71,/m/03205_,29.536324,Adelphi University,Adelphi University,100,,,
347,/m/02dqw8,29.543835,Allegheny College,Allegheny College,100,,,
860,/m/0g_c28,29.556004,Crown College,Crown College,100,,,
1409,/m/0196sy,29.560278,Radford University,Radford University,100,,,
1074,/m/03zj9,29.563395,Ithaca College,Ithaca College,100,,,
1561,/m/016sd3,29.567913,Stetson University,Stetson University,100,,,
356,/m/0778p,29.570213,Seattle University,Seattle University,100,,,
756,/m/045mcb,29.579521,Capital University,Capital University,100,,,
440,/m/02c6zl,29.581099,Linfield College,Linfield College,100,,,
378,/m/01r3vh,29.583565,Drew University,Drew University,100,,,
1764,/m/0285cw0,29.584211,Utica College,Utica College,100,,,
126,/m/02zg12,29.585442,Samford University,Samford University,100,,,
241,/m/02pdhz,29.586102,Davidson College,Davidson College,100,,,
250,/m/02rg_4,29.588081,Lafayette College,Lafayette College,100,,,
930,/m/03y5m9,29.592632,Elon University,Elon University,100,,,
901,/m/0d2tq7,29.602444,Doane College,Doane College,100,,,
597,/m/0xxc,29.608385,Acadia University,Acadia University,100,,,
237,/m/0qlnr,29.611282,Bucknell University,Bucknell University,100,,,
1419,/m/0k1k6,29.61993,Roanoke College,Roanoke College,100,,,
1205,/m/02jjrb,29.62351,Medaille College,Medaille College,100,,,
490,/m/03wv2g,29.624393,Mercer University,Mercer University,100,,,
650,/m/02rvd7_,29.626049,Assumption College,Assumption College,100,,,
375,/m/0148s7,29.627205,Ripon College,Ripon College,100,,,
1608,/m/043bb1,29.634827,Tilburg University,Tilburg University,100,,,
1945,/m/046vm,29.634836,Jadavpur University,Jadavpur University,100,,,
1611,/m/069xk5,29.641399,Touro College,Touro College,100,,,
8,/m/02rklk,29.641865,Barry University,Barry University,100,,,
482,/m/062syj,29.656105,Southwestern College,Southwestern College,100,,,
1146,/m/01z3y8,29.671112,Lindenwood University,Lindenwood University,100,,,
492,/m/05hgkc,29.695503,Winthrop University,Winthrop University,100,,,
1048,/m/07h7xf,29.70071,Huntington University,Huntington University,100,,,
395,/m/03h_qt,29.703735,Rowan University,Rowan University,100,,,
1210,/m/038133,29.715609,Mercy College,Mercy College,100,,,
494,/m/03x95b,29.728651,Alma College,Alma College,100,,,
896,/m/02gnjf,29.764732,DeVry University,DeVry University,100,,,
1531,/m/01jzyx,29.774433,"St. John's University - Queens, NY",St. John's University,100,,,
521,/m/0131wy,29.807289,Northwestern College,Northwestern College,100,,,
453,/m/06r9q5,29.821854,Luther College,Luther College,100,,,
518,/m/02w25w,29.83836,Meredith College,Meredith College,100,,,
495,/m/01_s9q,29.880383,Spelman College,Spelman College,100,,,
1992,/m/0388r7,29.940962,University of St. Gallen (Switzerland),University of St. Gallen,100,,,
1252,/m/01605c,29.9515,Monmouth College,Monmouth College,100,,,
428,/m/030_7d,29.970406,Webster University,Webster University,100,,,
1142,/m/08t6j3,30.024307,Lincoln College,"Lincoln College, Illinois",100,,,
1997,/m/0jksm,30.086365,Tsinghua University,Tsinghua University,100,,,
763,/m/03bd0q,30.149216,Carroll College,Carroll College,100,,,
359,/m/01r490,30.255581,Ramapo College of New Jersey,Ramapo College,100,,,
1661,/m/01y9qr,30.281321,University of Guelph,University of Guelph,100,,,
1650,/m/02j2n3,30.301411,University of Baltimore,University of Baltimore,100,,,
1216,/m/02fgdx,30.330774,Methodist University,Southern Methodist University,100,,,
1938,/m/01xvlc,30.344261,Loughborough University,Loughborough University,100,,,
310,/m/025rcc,30.360157,University of Portland,University of Portland,100,,,
379,/m/03cz83,30.424702,Knox College,"Knox College, Illinois",100,,,
292,/m/01ljpm,30.459129,Vassar College,Vassar College,100,,,
653,/m/01jj9t,30.58535,Augsburg College,Augsburg College,100,,,
131,/m/01r3y2,30.598749,Miami University--Oxford,Miami University,100,,,
1431,/m/02h659,30.601711,Rollins College,Rollins College,100,,,
1717,/m/015bjw,30.676205,University of Scranton,University of Scranton,100,,,
456,/m/01qdhx,30.690149,Belmont University,Belmont University,100,,,
870,/m/02g0hn,30.715206,CUNY--Lehman College,Lehman College,100,,,
715,/m/0clvpwh,30.752293,Boston Conservatory,The Boston Conservatory,100,,,
325,/m/03y5ky,30.87464,Valparaiso University,Valparaiso University,100,,,
1153,/m/023dhr,30.967793,Loras College,Loras College,100,,,
329,/m/02hp6b,31.210217,Quinnipiac University,Quinnipiac University,100,,,
274,/m/03bnd9,31.226475,Butler University,Butler University,100,,,
446,/m/045cnw,31.270826,Centenary College,Centenary College of Louisiana,100,,,
179,/m/01p896,31.333376,Binghamton University--SUNY,Binghamton University,100,,,
300,/m/01p896,31.333376,Binghamton University--SUNY,Binghamton University,100,,,
1175,/m/04ftdq,31.438343,Manhattan College,Manhattan College,100,,,
858,/m/037njl,31.483044,Creighton University,Creighton University,100,,,
289,/m/01jszm,31.514622,Providence College,Providence College,100,,,
467,/m/05smk0,31.619875,Maryville University of St. Louis,Maryville University,100,,,
211,/m/01pq4w,31.633869,Vanderbilt University,Vanderbilt University,100,,,
1072,/m/01smn5,31.636868,Iona College,Iona College,100,,,
1288,/m/0cwsyt,31.66563,Nazareth College,"Nazareth College, Rochester",100,,,
754,/m/02fgth,31.721195,Canisius College,Canisius College,100,,,
5,/m/02hdht,31.726742,University of Bridgeport,University of Bridgeport,100,,,
717,/m/01yqqv,31.80715,Bradley University,Bradley University,100,,,
167,/m/027kp3,32.123653,Fordham University,Fordham University,100,,,
160,/m/012vwb,32.383301,Clemson University,Clemson University,100,,,
1332,/m/04bymm,32.419308,Northwood University,Northwood University,100,,,
264,/m/01j_5k,32.498558,Villanova University,Villanova University,100,,,
396,/m/02qytn,32.523872,Washington College,Washington College,100,,,
815,/m/02l_fs,32.599709,College of Idaho,College of Idaho,100,,,
1926,/m/09shcp,32.606537,Eastern Florida State,Eastern Florida State College,100,,,
984,/m/01rbg7,32.643906,Georgetown College,Georgetown College,100,,,
350,/m/06jk5_,32.685009,Norwich University,Norwich University,100,,,
1469,/m/0h0ly0,32.746243,Simmons College,Simmons College,100,,,
1948,/m/01pj48,32.834663,University of Auckland,University of Auckland,100,,,
1437,/m/0gf14,32.849201,Ryerson University,Ryerson University,100,,,
932,/m/023znp,32.87973,Emerson College,Emerson College,100,,,
382,/m/02p29q,32.90675,University of Dallas,University of Dallas,100,,,
760,/m/01dq0z,33.001305,Carleton University,Carleton University,100,,,
669,/m/01pcj4,33.038692,Bard College,Bard College,100,,,
191,/m/0f1nl,33.046127,Georgia Institute of Technology-Main Campus,Georgia Institute of Technology,100,,,
1713,/m/0280gx,33.083622,University of Regina,University of Regina,100,,,
208,/m/0bqxw,33.158966,Emory University,Emory University,100,,,
1715,/m/05gm16l,33.217899,University of Saskatchewan,University of Saskatchewan,100,,,
1757,/m/01y9pk,33.220985,University of Windsor,University of Windsor,100,,,
1755,/m/0jpkw,33.241024,University of Waterloo,University of Waterloo,100,,,
786,/m/04p_hy,33.296074,Chapman University,Chapman University,100,,,
1773,/m/031gq7,33.368546,Vincennes University,Vincennes University,100,,,
189,/m/0bthb,33.41132,Lehigh University,Lehigh University,100,,,
257,/m/02h30z,33.432892,Fairfield University,Fairfield University,100,,,
262,/m/02gkxp,33.531418,Middlebury College,Middlebury College,100,,,
233,/m/012fvq,33.57719,Swarthmore College,Swarthmore College,100,,,
249,/m/01k2wn ,33.589382,Wesleyan University,Wesleyan University,100,,,
218,/m/0lfgr,33.637531,Tufts University,Tufts University,100,,,
1339,/m/02g8jt,33.650356,Oakland University,Oakland University,100,,,
58,/m/02482c,33.699139,University of New Mexico-Main Campus,University of New Mexico,100,,,
